transaction_id,cardholder_id,merchant_id,merchant_category,transaction_timestamp,transaction_hour,transaction_day_of_week,transaction_amount_inr,country_code,is_international,pos_entry_mode,velocity_last_1h,velocity_last_24h,avg_txn_amount_30d,std_txn_amount_30d,distance_from_home_km,card_age_days,credit_limit_inr,is_fraud
TXN00039115,CH_005489,MER_00494,healthcare,2023-07-18 18:06:38,18,1,143.35,IN,0,CHIP,3,5,91.72,93.59,21.8,1123,100000,0
TXN00024968,CH_003469,MER_00303,restaurant,2023-01-19 18:37:10,18,3,237.59,IN,0,CHIP,3,6,50.51,267.76,208.4,455,150000,0
TXN00016464,CH_006877,MER_00645,restaurant,2023-08-14 17:09:50,17,0,70.96,IN,0,SWIPE,1,7,68.49,449.8,0.8,960,75000,0
TXN00026720,CH_000782,MER_00173,healthcare,2023-06-11 03:55:06,3,6,125.92,IN,0,SWIPE,1,8,151.78,431.81,242.6,1731,300000,0
TXN00017354,CH_002614,MER_00004,grocery,2023-10-11 15:39:58,15,2,24.61,IN,0,CHIP,3,1,105.37,428.9,191.4,1765,200000,0
TXN00008020,CH_002962,MER_00493,grocery,2023-11-30 02:11:39,2,3,118.32,IN,0,CHIP,2,8,75.25,499.64,221.2,1005,50000,0
TXN00020333,CH_003982,MER_00610,travel,2023-12-28 15:00:07,15,3,242.58,IN,0,CHIP,0,4,147.49,154.09,242.4,930,150000,0
TXN00014539,CH_001784,MER_00343,utilities,2023-05-31 16:13:00,16,2,39.42,IN,0,SWIPE,1,8,58.01,52.4,262.4,1162,500000,0
TXN00014494,CH_007545,MER_00457,fuel,2023-07-17 07:53:50,7,0,885.37,IN,0,CHIP,2,8,47.71,226.27,82.3,657,100000,0
TXN00011698,CH_005032,MER_00125,restaurant,2023-09-01 10:02:32,10,4,10.19,IN,0,CHIP,1,6,193.12,90.61,50.3,92,200000,0
TXN00052056,CH_003088,MER_00443,electronics,2023-05-14 13:43:52,13,6,108.39,IN,0,SWIPE,1,8,84.63,300.5,195.5,1763,150000,0
TXN00001958,CH_001050,MER_00281,healthcare,2023-08-31 10:09:42,10,3,98.19,FR,1,CHIP,3,1,26.78,477.0,269.2,320,300000,0
TXN00014686,CH_000003,MER_00660,utilities,2023-12-09 16:03:21,16,5,138.38,GB,1,CNP,0,4,101.28,367.86,35.4,1572,50000,0
TXN00045319,CH_004262,MER_00728,healthcare,2023-03-05 21:57:58,21,6,165.48,IN,0,CHIP,3,4,73.51,454.78,124.2,247,150000,0
TXN00006518,CH_005695,MER_00377,fuel,2023-07-28 07:27:35,7,4,325.52,IN,0,SWIPE,2,6,47.75,139.67,190.7,722,300000,0
TXN00009967,CH_003347,MER_00745,restaurant,2023-10-10 12:56:37,12,1,531.18,IN,0,CHIP,2,7,119.29,234.87,182.2,633,200000,0
TXN00003835,CH_002329,MER_00607,jewellery,2023-02-06 00:21:41,0,0,692.05,IN,0,CNP,0,5,162.01,216.43,230.1,1727,200000,0
TXN00035767,CH_002665,MER_00080,fuel,2023-04-11 02:05:43,2,1,333.36,IN,0,SWIPE,2,3,195.38,254.75,78.9,656,75000,0
TXN00026324,CH_001184,MER_00142,electronics,2023-03-30 04:08:51,4,3,183.0,IN,0,SWIPE,0,3,99.59,506.17,0.4,1106,500000,0
TXN00052514,CH_005114,MER_00591,jewellery,2023-09-15 06:55:38,6,4,169.25,IN,0,CHIP,3,6,29.8,207.71,93.3,831,50000,0
TXN00002292,CH_000282,MER_00022,online_retail,2023-10-07 12:42:03,12,5,165.91,IN,0,SWIPE,0,5,78.29,435.31,25.8,79,200000,0
TXN00053240,CH_004182,MER_00126,entertainment,2023-12-11 22:42:38,22,0,37.59,IN,0,CHIP,2,2,98.28,274.5,7.5,515,50000,0
TXN00051128,CH_005390,MER_00194,fuel,2023-07-12 20:38:06,20,2,62.37,IN,0,SWIPE,0,6,126.58,245.71,114.1,1699,50000,0
TXN00012124,CH_007795,MER_00153,entertainment,2023-02-21 20:54:23,20,1,134.69,IN,0,SWIPE,1,4,51.61,210.17,212.3,1628,150000,0
TXN00009404,CH_003311,MER_00075,electronics,2023-12-10 16:17:49,16,6,113.8,SG,1,CHIP,0,7,142.4,137.3,172.0,1579,75000,0
TXN00005009,CH_000846,MER_00498,fuel,2023-03-04 23:08:02,23,5,132.53,IN,0,CHIP,3,4,305.46,278.58,36.6,940,100000,0
TXN00048338,CH_002185,MER_00251,electronics,2023-02-10 22:30:02,22,4,92.74,US,1,SWIPE,1,0,24.29,166.06,178.6,903,500000,0
TXN00027572,CH_005534,MER_00565,online_retail,2023-03-29 23:22:31,23,2,156.8,IN,0,CNP,3,8,35.32,322.78,33.9,1314,50000,0
TXN00043899,CH_001446,MER_00248,jewellery,2023-07-14 05:04:49,5,4,165.11,IN,0,CHIP,2,4,61.58,303.68,24.9,1768,200000,0
TXN00014393,CH_001135,MER_00313,online_retail,2023-02-22 18:47:42,18,2,491.03,IN,0,SWIPE,3,4,181.77,79.54,67.1,834,100000,0
TXN00002634,CH_000194,MER_00096,online_retail,2023-05-18 09:18:05,9,3,91.76,DE,1,CHIP,3,7,143.76,336.58,83.8,505,75000,0
TXN00044641,CH_001977,MER_00594,entertainment,2023-01-01 10:12:05,10,6,97.74,IN,0,CHIP,2,0,33.87,324.81,96.2,638,50000,0
TXN00030007,CH_000150,MER_00625,jewellery,2023-02-27 20:05:50,20,0,48.22,IN,0,CHIP,2,4,111.74,413.22,51.9,480,150000,0
TXN00028143,CH_005754,MER_00748,travel,2023-01-10 06:42:38,6,1,111.2,IN,0,CHIP,2,0,110.88,427.22,247.6,1538,75000,0
TXN00031182,CH_002428,MER_00761,jewellery,2023-12-05 19:19:48,19,1,110.41,IN,0,CHIP,3,5,28.61,216.68,244.1,308,50000,0
TXN00004220,CH_001248,MER_00264,restaurant,2023-02-19 12:00:38,12,6,192.83,IN,0,CHIP,3,5,62.14,488.35,146.7,1095,200000,0
TXN00028337,CH_005029,MER_00773,online_retail,2023-04-17 23:46:16,23,0,31.22,AE,1,CHIP,3,8,216.25,181.18,219.9,1728,75000,0
TXN00054973,CH_002392,MER_00599,electronics,2023-10-06 18:51:49,18,4,206.34,AE,1,CHIP,1,5,58.3,78.02,218.3,757,200000,0
TXN00000269,CH_000614,MER_00582,electronics,2023-02-01 13:42:08,13,2,44.03,IN,0,CHIP,2,6,147.67,224.66,210.2,1536,100000,0
TXN00030685,CH_007648,MER_00751,electronics,2023-11-30 05:50:20,5,3,278.23,IN,0,SWIPE,2,0,58.75,245.16,86.7,1737,300000,0
TXN00007802,CH_004178,MER_00269,jewellery,2023-04-27 18:36:52,18,3,106.29,IN,0,CHIP,0,8,218.26,374.3,23.9,1285,300000,0
TXN00025269,CH_005610,MER_00440,entertainment,2023-06-23 02:58:31,2,4,78.8,IN,0,CNP,0,8,113.07,214.75,158.6,1556,100000,0
TXN00036656,CH_001426,MER_00289,fuel,2023-01-01 05:52:43,5,6,59.2,IN,0,SWIPE,0,6,27.9,225.25,166.8,1288,200000,0
TXN00042164,CH_001877,MER_00144,travel,2023-10-22 03:00:33,3,6,213.94,IN,0,CHIP,3,3,66.91,451.59,296.1,954,200000,0
TXN00039278,CH_005143,MER_00501,online_retail,2023-02-25 10:01:17,10,5,952.46,IN,0,CHIP,1,5,38.27,259.63,256.0,1207,75000,0
TXN00023668,CH_003750,MER_00621,healthcare,2023-12-07 22:21:19,22,3,188.7,IN,0,SWIPE,0,3,209.32,427.28,24.7,1542,300000,0
TXN00003462,CH_003288,MER_00787,grocery,2023-11-22 03:30:18,3,2,47.23,IN,0,CHIP,0,2,52.75,495.98,105.1,1654,50000,0
TXN00003611,CH_001994,MER_00043,travel,2023-04-17 17:43:34,17,0,206.74,IN,0,CHIP,0,5,249.04,527.32,238.6,1391,300000,0
TXN00012799,CH_007645,MER_00262,healthcare,2023-06-13 23:40:27,23,1,111.73,IN,0,CNP,2,2,52.39,529.39,101.4,1277,75000,0
TXN00043637,CH_000250,MER_00702,grocery,2023-09-05 04:22:24,4,1,88.62,IN,0,CHIP,3,1,105.94,501.53,89.7,1374,75000,0
TXN00022781,CH_004216,MER_00357,restaurant,2023-08-26 18:35:54,18,5,276.65,IN,0,CNP,2,0,114.22,591.66,155.6,209,75000,0
TXN00031435,CH_004328,MER_00244,restaurant,2023-02-21 14:01:17,14,1,259.49,IN,0,CHIP,2,0,49.82,337.76,96.1,99,150000,0
TXN00038150,CH_004373,MER_00161,jewellery,2023-07-07 23:19:47,23,4,12.75,IN,0,SWIPE,1,8,138.77,426.39,56.5,1068,200000,0
TXN00053521,CH_007458,MER_00198,electronics,2023-05-23 12:43:02,12,1,173.43,IN,0,CNP,0,0,94.96,140.44,196.0,1098,75000,0
TXN00048123,CH_005158,MER_00600,grocery,2023-06-01 15:15:28,15,3,70.74,IN,0,CNP,0,7,105.1,375.93,297.1,532,300000,0
TXN00022020,CH_007604,MER_00723,grocery,2023-05-08 08:55:32,8,0,215.87,IN,0,CNP,0,0,23.63,371.98,3.6,1397,300000,0
TXN00022748,CH_001122,MER_00166,healthcare,2023-02-09 08:40:34,8,3,242.77,IN,0,CHIP,0,7,195.24,667.95,255.0,1646,500000,0
TXN00014177,CH_006981,MER_00433,jewellery,2023-05-19 08:09:10,8,4,38.41,IN,0,CHIP,0,8,43.6,175.89,251.3,968,300000,0
TXN00015452,CH_001917,MER_00248,electronics,2023-09-10 04:44:20,4,6,262.82,IN,0,CHIP,1,7,146.48,87.48,280.8,1045,75000,0
TXN00043323,CH_007731,MER_00587,grocery,2023-05-25 21:17:28,21,3,92.25,IN,0,CHIP,2,6,35.32,123.48,270.3,1329,75000,0
TXN00025112,CH_000585,MER_00067,fuel,2023-08-08 01:07:14,1,1,106.59,IN,0,CHIP,0,4,274.66,260.88,253.9,36,500000,0
TXN00050333,CH_005104,MER_00190,jewellery,2023-11-27 00:06:41,0,0,70.59,IN,0,CNP,0,0,58.54,283.03,233.5,1332,100000,0
TXN00039097,CH_005613,MER_00613,fuel,2023-11-02 16:44:47,16,3,73.3,IN,0,CNP,1,6,85.56,432.95,189.3,541,150000,0
TXN00054345,CH_001738,MER_00571,travel,2023-04-13 06:03:25,6,3,79.78,IN,0,CHIP,0,4,16.82,281.96,57.9,1239,200000,0
TXN00016179,CH_005091,MER_00780,electronics,2023-12-03 13:31:38,13,6,54.34,IN,0,CHIP,0,3,75.35,277.97,182.8,773,50000,0
TXN00021661,CH_005013,MER_00663,fuel,2023-03-04 23:56:00,23,5,18.18,IN,0,SWIPE,1,5,325.5,197.39,119.2,1339,150000,0
TXN00054111,CH_005343,MER_00684,utilities,2023-07-23 16:05:03,16,6,503.27,IN,0,CHIP,2,4,194.06,429.68,253.0,90,300000,0
TXN00001554,CH_007885,MER_00749,grocery,2023-10-03 16:40:37,16,1,52.76,CA,1,CHIP,0,8,63.76,331.25,278.4,562,100000,0
TXN00044043,CH_006920,MER_00774,healthcare,2023-05-30 22:26:50,22,1,816.09,IN,0,CHIP,3,5,46.6,138.16,266.2,947,100000,0
TXN00050709,CH_005461,MER_00326,grocery,2023-02-07 20:09:30,20,1,34.92,IN,0,CHIP,1,7,74.5,38.53,169.4,870,500000,0
TXN00017642,CH_003362,MER_00763,fuel,2023-03-24 20:29:38,20,4,27.2,IN,0,CHIP,0,6,56.32,293.84,24.3,610,500000,0
TXN00006083,CH_005103,MER_00076,fuel,2023-08-01 18:55:38,18,1,121.93,IN,0,CHIP,3,8,36.92,368.35,230.2,978,150000,0
TXN00020114,CH_000148,MER_00441,healthcare,2023-10-10 20:45:11,20,1,166.58,IN,0,CHIP,0,8,176.21,173.74,218.0,1368,100000,0
TXN00018204,CH_007730,MER_00201,entertainment,2023-01-27 17:19:44,17,4,171.18,IN,0,CNP,1,1,118.61,197.88,193.9,1332,75000,0
TXN00030948,CH_007159,MER_00459,online_retail,2023-04-28 14:53:50,14,4,613.05,IN,0,CHIP,0,7,64.39,197.13,277.6,1203,200000,0
TXN00001929,CH_007311,MER_00700,healthcare,2023-04-16 04:30:04,4,6,324.02,AE,1,CHIP,1,8,210.77,289.59,290.1,851,150000,0
TXN00028583,CH_005319,MER_00401,restaurant,2023-02-07 01:35:16,1,1,76.77,CA,1,CHIP,2,3,158.22,248.43,124.0,871,50000,0
TXN00024598,CH_005742,MER_00127,online_retail,2023-03-02 22:32:39,22,3,72.91,AU,1,CHIP,0,2,41.96,32.5,27.5,518,200000,0
TXN00003700,CH_002311,MER_00595,jewellery,2023-11-06 04:55:18,4,0,297.17,IN,0,CHIP,2,7,92.02,268.48,126.6,200,75000,0
TXN00004975,CH_000723,MER_00462,restaurant,2023-05-16 00:48:47,0,1,117.1,IN,0,CHIP,0,1,108.82,347.41,247.7,39,150000,0
TXN00001830,CH_002582,MER_00125,entertainment,2023-05-05 23:27:02,23,4,68.26,IN,0,CNP,2,8,193.01,308.25,239.3,1782,200000,0
TXN00041326,CH_001289,MER_00762,online_retail,2023-12-03 01:08:44,1,6,145.68,IN,0,CHIP,2,5,49.4,527.6,173.0,898,500000,0
TXN00045298,CH_003130,MER_00074,restaurant,2023-03-21 20:29:23,20,1,99.71,IN,0,CHIP,0,4,76.95,469.96,235.2,505,200000,0
TXN00026585,CH_007439,MER_00127,fuel,2023-07-23 06:29:34,6,6,97.62,IN,0,SWIPE,0,3,108.37,290.04,231.5,1764,100000,0
TXN00012837,CH_007228,MER_00705,jewellery,2023-07-10 08:02:19,8,0,628.27,IN,0,SWIPE,0,7,49.53,396.03,189.7,274,100000,0
TXN00015298,CH_002916,MER_00095,jewellery,2023-08-20 06:31:12,6,6,240.66,SG,1,CHIP,2,4,112.01,312.85,282.1,1419,300000,0
TXN00054294,CH_006234,MER_00207,entertainment,2023-08-22 00:56:19,0,1,570.84,IN,0,CHIP,0,5,100.39,324.12,98.2,329,75000,0
TXN00038553,CH_002299,MER_00327,entertainment,2023-04-20 05:13:35,5,3,404.68,GB,1,CHIP,2,7,122.03,245.58,276.6,1677,300000,0
TXN00002506,CH_006754,MER_00526,grocery,2023-03-31 10:11:42,10,4,797.25,IN,0,SWIPE,2,1,22.45,304.74,42.4,1067,500000,0
TXN00012070,CH_000524,MER_00105,fuel,2023-09-10 23:04:02,23,6,112.07,IN,0,CHIP,1,3,35.38,160.13,270.3,1328,50000,0
TXN00005781,CH_007452,MER_00516,grocery,2023-06-24 22:09:02,22,5,184.84,IN,0,SWIPE,2,5,57.81,436.67,184.3,49,75000,0
TXN00004630,CH_004024,MER_00377,jewellery,2023-05-27 10:30:45,10,5,219.04,IN,0,SWIPE,2,3,186.36,199.6,1.3,323,100000,0
TXN00033250,CH_002056,MER_00036,restaurant,2023-10-03 15:12:46,15,1,53.56,IN,0,CHIP,0,4,178.46,357.94,264.7,985,100000,0
TXN00041156,CH_001213,MER_00266,utilities,2023-06-18 08:00:34,8,6,47.85,IN,0,CHIP,0,4,84.63,418.91,180.3,950,150000,0
TXN00004806,CH_001571,MER_00584,entertainment,2023-08-05 15:40:37,15,5,78.92,IN,0,SWIPE,1,5,82.24,206.69,216.4,724,75000,0
TXN00050927,CH_002700,MER_00530,healthcare,2023-01-19 22:21:13,22,3,25.33,IN,0,CHIP,2,1,245.53,468.8,98.9,1314,50000,0
TXN00050339,CH_007349,MER_00529,healthcare,2023-07-19 02:12:05,2,2,200.35,IN,0,CHIP,1,5,101.5,292.71,12.0,634,50000,0
TXN00005335,CH_000212,MER_00308,entertainment,2023-08-28 04:03:48,4,0,55.44,IN,0,SWIPE,2,6,145.27,84.63,206.4,1681,75000,0
TXN00046328,CH_002456,MER_00349,jewellery,2023-08-29 20:37:33,20,1,142.81,IN,0,CHIP,1,7,47.84,467.75,101.5,1229,150000,0
TXN00000315,CH_006887,MER_00186,jewellery,2023-05-31 03:30:08,3,2,94.84,IN,0,CNP,1,5,168.34,412.07,196.3,485,100000,0
TXN00006279,CH_002850,MER_00226,grocery,2023-11-27 02:26:56,2,0,53.6,IN,0,CNP,0,5,93.79,220.97,137.3,905,150000,0
TXN00006323,CH_006454,MER_00629,fuel,2023-09-30 12:48:24,12,5,77.63,IN,0,CHIP,1,8,146.64,333.46,59.8,494,75000,0
TXN00048923,CH_000239,MER_00370,jewellery,2023-03-01 18:24:40,18,2,131.38,IN,0,CHIP,1,7,291.01,161.76,134.2,1667,150000,0
TXN00048254,CH_006133,MER_00382,jewellery,2023-12-14 05:19:47,5,3,1120.77,IN,0,CHIP,3,1,51.83,217.14,2.0,1741,500000,0
TXN00004610,CH_007718,MER_00339,healthcare,2023-01-31 20:14:03,20,1,104.83,GB,1,CHIP,0,1,69.14,328.27,81.8,374,50000,0
TXN00025491,CH_007162,MER_00156,travel,2023-11-02 13:13:23,13,3,399.63,IN,0,CHIP,1,6,330.14,458.9,79.5,256,100000,0
TXN00030168,CH_006423,MER_00416,jewellery,2023-11-07 19:13:53,19,1,129.26,IN,0,CNP,1,5,45.0,187.54,90.6,116,75000,0
TXN00003212,CH_004929,MER_00695,restaurant,2023-06-30 01:33:09,1,4,74.93,IN,0,CHIP,3,2,119.42,419.98,96.9,1409,200000,0
TXN00035601,CH_002637,MER_00616,grocery,2023-09-06 00:18:04,0,2,104.63,IN,0,SWIPE,3,5,101.05,319.23,233.6,461,50000,0
TXN00002830,CH_005962,MER_00124,electronics,2023-03-01 13:07:04,13,2,106.71,IN,0,SWIPE,2,4,20.01,133.73,114.5,1360,50000,0
TXN00017838,CH_002081,MER_00077,entertainment,2023-05-10 10:10:33,10,2,72.26,IN,0,CHIP,2,0,87.46,299.75,19.8,1143,500000,0
TXN00027513,CH_004778,MER_00063,jewellery,2023-12-22 01:23:11,1,4,212.98,IN,0,CHIP,1,1,56.82,104.45,280.3,1431,200000,0
TXN00053824,CH_005316,MER_00566,utilities,2023-04-11 00:33:48,0,1,438.35,IN,0,CHIP,0,0,89.22,125.17,287.9,956,75000,0
TXN00000862,CH_002350,MER_00160,fuel,2023-01-31 20:02:38,20,1,69.6,IN,0,CNP,1,0,268.53,73.17,118.9,897,300000,0
TXN00033092,CH_007330,MER_00422,entertainment,2023-04-20 19:11:45,19,3,64.34,IN,0,CHIP,0,1,114.63,449.64,137.8,1517,75000,0
TXN00032555,CH_002822,MER_00140,online_retail,2023-11-10 04:09:13,4,4,210.58,IN,0,CHIP,0,4,262.35,275.28,143.3,1599,50000,0
TXN00047153,CH_000770,MER_00264,travel,2023-06-25 11:56:45,11,6,357.97,IN,0,SWIPE,2,5,63.77,360.81,259.0,1448,50000,0
TXN00014220,CH_004672,MER_00051,travel,2023-05-03 18:10:15,18,2,143.39,IN,0,SWIPE,1,1,50.51,256.57,267.3,1740,100000,0
TXN00026999,CH_001643,MER_00295,jewellery,2023-12-25 22:06:53,22,0,335.49,IN,0,SWIPE,3,0,165.03,172.25,193.2,925,200000,0
TXN00024778,CH_006208,MER_00087,online_retail,2023-06-26 13:30:23,13,0,141.63,IN,0,CHIP,0,0,114.4,240.59,32.4,662,100000,0
TXN00011870,CH_000377,MER_00465,online_retail,2023-06-07 08:26:35,8,2,32.71,IN,0,CHIP,0,5,60.73,274.64,174.1,1049,200000,0
TXN00030318,CH_005255,MER_00682,entertainment,2023-08-03 20:47:19,20,3,50.96,IN,0,CNP,0,0,216.84,485.06,157.0,1588,50000,0
TXN00029273,CH_006346,MER_00740,travel,2023-05-17 05:26:03,5,2,369.62,IN,0,CNP,0,1,265.42,2.17,71.3,925,300000,0
TXN00016463,CH_001089,MER_00449,travel,2023-08-31 23:55:54,23,3,123.01,IN,0,CHIP,0,6,143.91,567.98,227.7,560,150000,0
TXN00000157,CH_003602,MER_00496,healthcare,2023-08-26 06:21:38,6,5,46.87,IN,0,CHIP,2,6,69.47,325.59,39.2,788,200000,0
TXN00039627,CH_004204,MER_00113,travel,2023-09-13 10:18:31,10,2,80.61,IN,0,CHIP,2,0,151.85,304.16,198.3,79,100000,0
TXN00003487,CH_003367,MER_00583,healthcare,2023-06-05 13:01:56,13,0,24.52,IN,0,CHIP,1,4,222.0,439.72,271.7,947,500000,0
TXN00043435,CH_005914,MER_00596,restaurant,2023-11-28 04:04:58,4,1,136.33,IN,0,CHIP,2,7,160.4,36.9,48.0,1078,200000,0
TXN00022239,CH_005729,MER_00663,utilities,2023-04-13 17:34:01,17,3,80.3,IN,0,CHIP,2,4,64.42,241.51,258.6,1467,50000,0
TXN00025913,CH_001300,MER_00179,travel,2023-05-07 00:29:56,0,6,54.63,IN,0,SWIPE,1,5,98.93,221.51,136.5,80,50000,0
TXN00029136,CH_003055,MER_00100,electronics,2023-10-31 11:34:49,11,1,116.22,IN,0,SWIPE,0,7,187.65,419.17,290.8,973,500000,0
TXN00031719,CH_000327,MER_00740,online_retail,2023-03-08 05:54:34,5,2,885.88,IN,0,CHIP,2,7,113.58,55.81,25.6,1234,50000,0
TXN00054559,CH_003347,MER_00594,travel,2023-11-20 04:14:32,4,0,53.23,IN,0,SWIPE,1,5,171.58,344.43,149.7,1029,150000,0
TXN00029837,CH_001093,MER_00118,electronics,2023-12-13 11:07:01,11,2,69.9,IN,0,SWIPE,0,2,60.59,7.64,181.0,628,300000,0
TXN00007321,CH_003585,MER_00370,fuel,2023-07-12 21:25:13,21,2,66.37,IN,0,CHIP,3,8,59.8,120.44,157.9,156,500000,0
TXN00002768,CH_005955,MER_00340,online_retail,2023-06-25 10:18:58,10,6,53.87,IN,0,CNP,1,7,238.2,320.32,267.7,968,300000,0
TXN00049592,CH_001029,MER_00664,utilities,2023-05-16 14:57:36,14,1,172.11,IN,0,CHIP,0,6,76.97,111.97,98.5,1280,300000,0
TXN00053700,CH_002290,MER_00326,fuel,2023-04-17 09:12:08,3,0,272.53,AE,1,CNP,5,23,99.16,118.79,5491.1,745,150000,1
TXN00016653,CH_005606,MER_00214,electronics,2023-07-23 06:42:21,6,6,63.54,IN,0,CHIP,1,3,215.9,426.94,234.4,99,500000,0
TXN00016700,CH_004841,MER_00524,jewellery,2023-09-02 05:28:13,5,5,417.03,GB,1,SWIPE,11,30,146.06,392.09,2698.3,55,500000,1
TXN00020328,CH_006120,MER_00671,restaurant,2023-12-09 05:27:09,5,5,58.44,JP,1,CHIP,3,4,122.0,384.07,10.2,86,100000,0
TXN00053418,CH_000103,MER_00127,entertainment,2023-05-08 12:41:36,12,0,706.3,AE,1,CNP,3,7,55.5,16.29,400.2,1379,100000,1
TXN00036797,CH_006691,MER_00273,electronics,2023-07-09 17:41:34,17,6,166.19,IN,0,CHIP,1,2,54.47,13.78,82.9,1393,200000,0
TXN00050270,CH_000373,MER_00254,online_retail,2023-09-06 05:45:53,5,2,152.22,IN,0,CHIP,2,2,25.44,140.92,299.7,1115,50000,0
TXN00024960,CH_004703,MER_00347,restaurant,2023-04-19 12:41:44,12,2,158.05,IN,0,CHIP,3,5,282.07,196.48,104.0,1545,50000,0
TXN00016958,CH_004155,MER_00655,travel,2023-06-16 15:29:10,15,4,167.99,IN,0,CHIP,2,8,222.28,333.43,223.1,1719,300000,0
TXN00037731,CH_003423,MER_00430,online_retail,2023-01-15 22:29:51,22,6,167.05,IN,0,CHIP,0,4,31.28,458.2,186.1,1628,75000,0
TXN00043640,CH_001669,MER_00661,grocery,2023-10-25 02:53:17,2,2,112.69,AE,1,CHIP,2,3,31.51,328.19,292.7,576,200000,0
TXN00034439,CH_005041,MER_00517,travel,2023-04-03 05:20:40,5,0,50.26,IN,0,CHIP,1,7,53.77,376.17,238.5,904,500000,0
TXN00048348,CH_003605,MER_00018,travel,2023-08-08 05:35:27,5,1,132.17,IN,0,CHIP,2,1,68.26,198.49,108.3,1597,150000,0
TXN00006788,CH_004020,MER_00398,entertainment,2023-03-12 18:28:35,18,6,91.38,IN,0,CHIP,2,5,42.7,470.49,283.4,458,50000,0
TXN00050460,CH_001718,MER_00011,utilities,2023-08-10 11:06:42,11,3,129.62,IN,0,CHIP,3,2,83.62,533.33,170.3,130,200000,0
TXN00045071,CH_003245,MER_00055,healthcare,2023-08-30 02:57:06,2,2,488.95,IN,0,CHIP,1,6,36.99,358.59,128.1,643,200000,0
TXN00051702,CH_000829,MER_00625,jewellery,2023-02-14 02:44:14,2,1,407.72,IN,0,CNP,2,2,113.43,164.74,282.1,1422,300000,0
TXN00007347,CH_003476,MER_00701,entertainment,2023-12-17 11:20:25,11,6,50.54,IN,0,CHIP,1,3,79.6,303.48,60.5,1218,300000,0
TXN00037701,CH_004146,MER_00799,jewellery,2023-12-12 17:44:32,17,1,44.97,IN,0,CHIP,3,4,189.45,341.27,249.0,276,100000,0
TXN00000143,CH_000656,MER_00677,entertainment,2023-06-01 09:28:38,9,3,141.56,IN,0,CHIP,3,5,105.91,373.21,134.1,1518,500000,0
TXN00011455,CH_003887,MER_00023,grocery,2023-02-27 13:39:00,13,0,81.04,IN,0,CNP,2,4,60.24,429.94,243.8,1133,500000,0
TXN00022988,CH_001956,MER_00579,electronics,2023-11-30 09:17:51,9,3,49.07,IN,0,CHIP,2,0,48.55,450.67,132.7,243,200000,0
TXN00038537,CH_000688,MER_00620,online_retail,2023-02-16 13:59:07,13,3,28.47,IN,0,CHIP,1,1,46.55,385.11,200.8,1695,300000,0
TXN00030510,CH_001428,MER_00486,travel,2023-04-08 15:56:42,15,5,11.46,IN,0,CHIP,1,8,383.58,482.77,128.3,657,100000,0
TXN00035253,CH_004009,MER_00384,fuel,2023-08-13 17:00:29,17,6,219.46,SG,1,SWIPE,1,2,159.64,216.94,88.6,433,100000,0
TXN00040977,CH_005180,MER_00408,grocery,2023-05-04 16:47:38,16,3,370.12,IN,0,CHIP,3,2,308.18,629.39,116.0,162,75000,0
TXN00024953,CH_005731,MER_00104,online_retail,2023-04-08 11:07:16,11,5,96.72,IN,0,CNP,1,8,57.46,26.61,0.1,927,100000,0
TXN00027280,CH_007443,MER_00057,healthcare,2023-04-26 15:01:01,15,2,183.76,IN,0,SWIPE,1,2,29.01,172.46,101.2,801,150000,0
TXN00033356,CH_004781,MER_00517,jewellery,2023-10-02 13:51:39,13,0,74.7,AU,1,CHIP,2,8,216.3,530.41,83.5,1297,50000,0
TXN00000575,CH_007107,MER_00344,jewellery,2023-02-03 18:48:24,18,4,140.68,IN,0,SWIPE,2,6,102.41,382.31,52.5,976,300000,0
TXN00054075,CH_007240,MER_00136,fuel,2023-04-20 18:34:30,18,3,127.08,IN,0,CHIP,0,0,325.86,302.54,184.9,527,300000,0
TXN00039519,CH_005297,MER_00066,restaurant,2023-05-04 06:06:07,6,3,57.98,IN,0,CHIP,0,4,57.28,220.93,270.8,167,75000,0
TXN00047423,CH_000823,MER_00642,fuel,2023-11-24 12:50:06,12,4,74.28,IN,0,CHIP,2,2,70.85,516.55,21.4,777,200000,0
TXN00021867,CH_002273,MER_00798,electronics,2023-06-04 19:08:25,19,6,103.31,IN,0,CHIP,0,3,46.68,272.25,45.4,1360,500000,0
TXN00030838,CH_000846,MER_00162,healthcare,2023-03-08 07:23:21,7,2,41.82,IN,0,CHIP,2,4,192.22,358.22,197.8,34,100000,0
TXN00002529,CH_003130,MER_00338,grocery,2023-02-17 12:16:34,12,4,364.78,IN,0,CNP,2,3,60.61,172.48,71.7,818,200000,0
TXN00028111,CH_000776,MER_00343,entertainment,2023-06-25 16:03:30,16,6,183.44,IN,0,CHIP,2,2,51.45,63.06,143.4,1785,75000,0
TXN00030275,CH_001366,MER_00098,fuel,2023-05-22 20:54:29,20,0,167.39,DE,1,CHIP,0,4,59.0,304.92,245.1,982,50000,0
TXN00045462,CH_007064,MER_00010,jewellery,2023-05-26 20:00:45,20,4,285.47,IN,0,SWIPE,2,8,136.76,321.79,256.0,769,75000,0
TXN00024206,CH_003338,MER_00427,online_retail,2023-09-17 18:40:51,18,6,26.38,IN,0,SWIPE,0,1,43.01,236.51,223.7,427,200000,0
